,0,1,2,3,4
0,https://openalex.org/W4390660389,Clogging and Unclogging of Fine Particles in Porous Media: Micromechanical Insights From an Analog Pore System,"[['Yanzhou Yin', ['Tsinghua University']], ['Yifei Cui', ['Tsinghua University']], ['Lü Jing', ['Tsinghua University', 'Tsinghua–Berkeley Shenzhen Institute']]]","['Porous Media', 'Fluid-Structure Interaction', 'Suffusion Characteristics']","['https://openalex.org/W240079847', 'https://openalex.org/W1551971532', 'https://openalex.org/W1621033879', 'https://openalex.org/W1653456592', 'https://openalex.org/W1753716394', 'https://openalex.org/W1959165912', 'https://openalex.org/W1973895578', 'https://openalex.org/W1989732386', 'https://openalex.org/W1994777984', 'https://openalex.org/W1996807344', 'https://openalex.org/W2002289083', 'https://openalex.org/W2010185694', 'https://openalex.org/W2011454852', 'https://openalex.org/W2015942673', 'https://openalex.org/W2017464470', 'https://openalex.org/W2025366786', 'https://openalex.org/W2026846201', 'https://openalex.org/W2028610599', 'https://openalex.org/W2040061400', 'https://openalex.org/W2042591878', 'https://openalex.org/W2045751596', 'https://openalex.org/W2065399647', 'https://openalex.org/W2066060292', 'https://openalex.org/W2073775990', 'https://openalex.org/W2074676008', 'https://openalex.org/W2075641375', 'https://openalex.org/W2075779338', 'https://openalex.org/W2076525342', 'https://openalex.org/W2081383799', 'https://openalex.org/W2083177972', 'https://openalex.org/W2085366367', 'https://openalex.org/W2087271565', 'https://openalex.org/W2095006601', 'https://openalex.org/W2122640633', 'https://openalex.org/W2143847498', 'https://openalex.org/W2167279371', 'https://openalex.org/W2193041727', 'https://openalex.org/W2329623016', 'https://openalex.org/W2332685749', 'https://openalex.org/W2468156081', 'https://openalex.org/W2493657417', 'https://openalex.org/W2513729865', 'https://openalex.org/W2551666154', 'https://openalex.org/W2557756597', 'https://openalex.org/W2586250229', 'https://openalex.org/W2594211323', 'https://openalex.org/W2620425902', 'https://openalex.org/W2753647973', 'https://openalex.org/W2784349723', 'https://openalex.org/W2795701372', 'https://openalex.org/W2805007180', 'https://openalex.org/W2806651042', 'https://openalex.org/W2886479483', 'https://openalex.org/W2893601300', 'https://openalex.org/W2895966746', 'https://openalex.org/W2916770169', 'https://openalex.org/W2922483049', 'https://openalex.org/W2945624378', 'https://openalex.org/W2948841200', 'https://openalex.org/W2955739766', 'https://openalex.org/W2966496155', 'https://openalex.org/W2972694717', 'https://openalex.org/W3004600470', 'https://openalex.org/W3006320891', 'https://openalex.org/W3019043644', 'https://openalex.org/W3041546604', 'https://openalex.org/W3041738058', 'https://openalex.org/W3042255707', 'https://openalex.org/W3102777536', 'https://openalex.org/W3121788580', 'https://openalex.org/W3131050527', 'https://openalex.org/W3136777408', 'https://openalex.org/W3185849546', 'https://openalex.org/W3202485744', 'https://openalex.org/W3202809841', 'https://openalex.org/W3208187105', 'https://openalex.org/W4205355482', 'https://openalex.org/W4212816874', 'https://openalex.org/W4253139760', 'https://openalex.org/W4256049637', 'https://openalex.org/W4293174776', 'https://openalex.org/W4304889709', 'https://openalex.org/W4318823510', 'https://openalex.org/W4319941695', 'https://openalex.org/W4320492363', 'https://openalex.org/W4324032858', 'https://openalex.org/W4327560024', 'https://openalex.org/W4393415426']"
1,https://openalex.org/W4390660406,Improving River Routing Using a Differentiable Muskingum‐Cunge Model and Physics‐Informed Machine Learning,"[['Tadd Bindas', ['Pennsylvania State University']], ['Wen‐Ping Tsai', ['National Cheng Kung University']], ['Jiangtao Liu', ['Pennsylvania State University']], ['Farshid Rahmani', ['Pennsylvania State University']], ['Dapeng Feng', ['Pennsylvania State University']], ['Yuchen Bian', ['Amazon (United States)', 'Search']], ['Kathryn Lawson', ['Pennsylvania State University']], ['Chaopeng Shen', ['Pennsylvania State University']]]","['Hydrological Modeling', 'Flood Inundation Modeling', 'Watershed Simulation', 'Surface Water Mapping', 'Urban Flooding']","['https://openalex.org/W1535875888', 'https://openalex.org/W1559455857', 'https://openalex.org/W1587869157', 'https://openalex.org/W1699750641', 'https://openalex.org/W1876712358', 'https://openalex.org/W1940099089', 'https://openalex.org/W1992702561', 'https://openalex.org/W1994777546', 'https://openalex.org/W2008678369', 'https://openalex.org/W2016107349', 'https://openalex.org/W2020066390', 'https://openalex.org/W2033904036', 'https://openalex.org/W2048796458', 'https://openalex.org/W2060975319', 'https://openalex.org/W2064675550', 'https://openalex.org/W2069143585', 'https://openalex.org/W2075965726', 'https://openalex.org/W2077135366', 'https://openalex.org/W2081346522', 'https://openalex.org/W2081533047', 'https://openalex.org/W2083441884', 'https://openalex.org/W2090447720', 'https://openalex.org/W2099769635', 'https://openalex.org/W2137593359', 'https://openalex.org/W2138047799', 'https://openalex.org/W2166790957', 'https://openalex.org/W2166982856', 'https://openalex.org/W2170844461', 'https://openalex.org/W2176419970', 'https://openalex.org/W2262366544', 'https://openalex.org/W2263824596', 'https://openalex.org/W2335114787', 'https://openalex.org/W2525173403', 'https://openalex.org/W2560442033', 'https://openalex.org/W2588161437', 'https://openalex.org/W2746965485', 'https://openalex.org/W2783598392', 'https://openalex.org/W2789283244', 'https://openalex.org/W2791117688', 'https://openalex.org/W2793882104', 'https://openalex.org/W2885765604', 'https://openalex.org/W2887891828', 'https://openalex.org/W2896500956', 'https://openalex.org/W2912200271', 'https://openalex.org/W2914721378', 'https://openalex.org/W2924133509', 'https://openalex.org/W2942337294', 'https://openalex.org/W2962727772', 'https://openalex.org/W2988892668', 'https://openalex.org/W2995149074', 'https://openalex.org/W2998268303', 'https://openalex.org/W3084530619', 'https://openalex.org/W3099909056', 'https://openalex.org/W3103145119', 'https://openalex.org/W3105288187', 'https://openalex.org/W3113930266', 'https://openalex.org/W3118336383', 'https://openalex.org/W3125537303', 'https://openalex.org/W3125807057', 'https://openalex.org/W3128444610', 'https://openalex.org/W3157401099', 'https://openalex.org/W3161273441', 'https://openalex.org/W3162608520', 'https://openalex.org/W3164913159', 'https://openalex.org/W3181435465', 'https://openalex.org/W3194680813', 'https://openalex.org/W3195046898', 'https://openalex.org/W3195848554', 'https://openalex.org/W3207392840', 'https://openalex.org/W3208673057', 'https://openalex.org/W3212167762', 'https://openalex.org/W3213123713', 'https://openalex.org/W3216636740', 'https://openalex.org/W4220661373', 'https://openalex.org/W4220732246', 'https://openalex.org/W4221099937', 'https://openalex.org/W4223968215', 'https://openalex.org/W4281256315', 'https://openalex.org/W4296344227', 'https://openalex.org/W4306168412', 'https://openalex.org/W4327719928', 'https://openalex.org/W4327741749', 'https://openalex.org/W4377100951', 'https://openalex.org/W4382866390', 'https://openalex.org/W4383466406', 'https://openalex.org/W4383878353', 'https://openalex.org/W4383955976', 'https://openalex.org/W4390065034']"
2,https://openalex.org/W4390935915,Long‐Term Variability and Trends in Snow Depth and Cover Days Throughout Iranian Mountain Ranges,"[['Amin Sadeqi', ['University of Turku']], ['Masoud Irannezhad', ['Australian College of Kuwait', 'University of Oulu']], ['Shadi Bahmani', ['University of Tabriz']], ['Kurosh Azad Jelodarlu', ['University of Tabriz']], ['Seyyed Alireza Varandili', ['University of Tabriz']], ['Quoc Bao Pham', ['University of Silesia']]]",['Climate Modeling'],"['https://openalex.org/W627551677', 'https://openalex.org/W746291689', 'https://openalex.org/W1538399844', 'https://openalex.org/W1646911367', 'https://openalex.org/W1930703458', 'https://openalex.org/W1986789464', 'https://openalex.org/W1989782582', 'https://openalex.org/W2003002154', 'https://openalex.org/W2005751867', 'https://openalex.org/W2017638691', 'https://openalex.org/W2018764772', 'https://openalex.org/W2020050430', 'https://openalex.org/W2020622595', 'https://openalex.org/W2028902631', 'https://openalex.org/W2039473584', 'https://openalex.org/W2044933266', 'https://openalex.org/W2068753710', 'https://openalex.org/W2091642217', 'https://openalex.org/W2105612799', 'https://openalex.org/W2144718584', 'https://openalex.org/W2257834482', 'https://openalex.org/W2271104910', 'https://openalex.org/W2275606909', 'https://openalex.org/W2318680928', 'https://openalex.org/W2345488397', 'https://openalex.org/W2538786764', 'https://openalex.org/W2565653323', 'https://openalex.org/W2583288303', 'https://openalex.org/W2587845134', 'https://openalex.org/W2749571903', 'https://openalex.org/W2754813871', 'https://openalex.org/W2770163762', 'https://openalex.org/W2773623950', 'https://openalex.org/W2774084989', 'https://openalex.org/W2785496505', 'https://openalex.org/W2789065963', 'https://openalex.org/W2790024726', 'https://openalex.org/W2790276254', 'https://openalex.org/W2792014650', 'https://openalex.org/W2796034401', 'https://openalex.org/W2800946210', 'https://openalex.org/W2810575202', 'https://openalex.org/W2885239389', 'https://openalex.org/W2888038045', 'https://openalex.org/W2890648814', 'https://openalex.org/W2901465803', 'https://openalex.org/W2902777870', 'https://openalex.org/W2914910575', 'https://openalex.org/W2921513055', 'https://openalex.org/W2942522293', 'https://openalex.org/W2944298372', 'https://openalex.org/W2947969248', 'https://openalex.org/W2948270403', 'https://openalex.org/W2964846209', 'https://openalex.org/W2971535064', 'https://openalex.org/W2973224718', 'https://openalex.org/W2980415564', 'https://openalex.org/W2984533400', 'https://openalex.org/W2987880018', 'https://openalex.org/W2996986916', 'https://openalex.org/W3004506706', 'https://openalex.org/W3011823668', 'https://openalex.org/W3021701463', 'https://openalex.org/W3029445528', 'https://openalex.org/W3041007229', 'https://openalex.org/W3047253021', 'https://openalex.org/W3083431868', 'https://openalex.org/W3088204281', 'https://openalex.org/W3092900167', 'https://openalex.org/W3107547220', 'https://openalex.org/W3108605366', 'https://openalex.org/W3128526582', 'https://openalex.org/W3133807031', 'https://openalex.org/W3139577347', 'https://openalex.org/W3143450532', 'https://openalex.org/W3157452991', 'https://openalex.org/W3158210573', 'https://openalex.org/W3160098532', 'https://openalex.org/W3162998747', 'https://openalex.org/W3164072592', 'https://openalex.org/W3171048965', 'https://openalex.org/W3182627152', 'https://openalex.org/W3198970529', 'https://openalex.org/W4200182759', 'https://openalex.org/W4224299801', 'https://openalex.org/W4255804765', 'https://openalex.org/W4285192104', 'https://openalex.org/W4293567418']"
3,https://openalex.org/W4390607537,Future Change in Urban Flooding Using New Convection‐Permitting Climate Projections,"[['Leanne Archer', ['University of Bristol']], ['Simbidzayi Hatchard', ['Clifton Hospital']], ['Laura Devitt', ['University of Bristol']], ['Jeffrey Neal', ['University of Bristol', 'Clifton Hospital']], ['Gemma Coxon', ['University of Bristol']], ['Paul Bates', ['University of Bristol', 'Clifton Hospital']], ['Elizabeth J. Kendon', ['University of Bristol', 'Met Office']], ['James Savage', ['Clifton Hospital']]]","['Urban Flooding', 'Flood Inundation Modeling', 'Flood Risk', 'Watershed Simulation', 'Hydrological Modeling']","['https://openalex.org/W1535412411', 'https://openalex.org/W1604958445', 'https://openalex.org/W1694119402', 'https://openalex.org/W1970130975', 'https://openalex.org/W1973054112', 'https://openalex.org/W1976691500', 'https://openalex.org/W2006806373', 'https://openalex.org/W2022431718', 'https://openalex.org/W2055668893', 'https://openalex.org/W2070194214', 'https://openalex.org/W2111456289', 'https://openalex.org/W2120373626', 'https://openalex.org/W2151804120', 'https://openalex.org/W2162964997', 'https://openalex.org/W2165834026', 'https://openalex.org/W2205816068', 'https://openalex.org/W2296298476', 'https://openalex.org/W2337695112', 'https://openalex.org/W2341415199', 'https://openalex.org/W2560442033', 'https://openalex.org/W2607844089', 'https://openalex.org/W2611545629', 'https://openalex.org/W2740993754', 'https://openalex.org/W2750677128', 'https://openalex.org/W2784598827', 'https://openalex.org/W2788470047', 'https://openalex.org/W2808242412', 'https://openalex.org/W2884121904', 'https://openalex.org/W2884280223', 'https://openalex.org/W2900390705', 'https://openalex.org/W2942357222', 'https://openalex.org/W2947561551', 'https://openalex.org/W2951418525', 'https://openalex.org/W2964461206', 'https://openalex.org/W2983040708', 'https://openalex.org/W3009445996', 'https://openalex.org/W3035102085', 'https://openalex.org/W3035272859', 'https://openalex.org/W3037956456', 'https://openalex.org/W3095249478', 'https://openalex.org/W3096804250', 'https://openalex.org/W3110648948', 'https://openalex.org/W3123398346', 'https://openalex.org/W3128150297', 'https://openalex.org/W3131569794', 'https://openalex.org/W3134929748', 'https://openalex.org/W3162718711', 'https://openalex.org/W3177466246', 'https://openalex.org/W3187620618', 'https://openalex.org/W3195733622', 'https://openalex.org/W3209125818', 'https://openalex.org/W4313262133', 'https://openalex.org/W4323533824', 'https://openalex.org/W4323572206']"
4,https://openalex.org/W4390659551,"Saltwater Intrusion Into a Confined Island Aquifer Driven by Erosion, Changing Recharge, Sea‐Level Rise, and Coastal Flooding","[['Steve Stanic', ['Dalhousie University']], ['Nicole K. LeRoux', ['Dalhousie University']], ['Anner Paldor', ['University of Delaware']], ['Aaron A. Mohammed', ['Dalhousie University', 'Syracuse University']], ['Holly A. Michael', ['University of Delaware']], ['Barret L. Kurylyk', ['Dalhousie University']]]",['Surface Water Interactions'],"['https://openalex.org/W61667960', 'https://openalex.org/W1219577566', 'https://openalex.org/W1502335261', 'https://openalex.org/W1519157024', 'https://openalex.org/W1523192484', 'https://openalex.org/W1530358645', 'https://openalex.org/W1530384134', 'https://openalex.org/W1531958500', 'https://openalex.org/W1541597053', 'https://openalex.org/W1599510886', 'https://openalex.org/W1657659750', 'https://openalex.org/W1669130747', 'https://openalex.org/W1677463341', 'https://openalex.org/W1874589985', 'https://openalex.org/W1963547571', 'https://openalex.org/W1965144134', 'https://openalex.org/W1965574799', 'https://openalex.org/W1973737561', 'https://openalex.org/W1976907051', 'https://openalex.org/W1977283672', 'https://openalex.org/W1996300077', 'https://openalex.org/W1998557034', 'https://openalex.org/W1999391302', 'https://openalex.org/W2002541637', 'https://openalex.org/W2006255419', 'https://openalex.org/W2007275847', 'https://openalex.org/W2011229121', 'https://openalex.org/W2028185690', 'https://openalex.org/W2028542434', 'https://openalex.org/W2032600630', 'https://openalex.org/W2032677540', 'https://openalex.org/W2036061290', 'https://openalex.org/W2047328724', 'https://openalex.org/W2057217905', 'https://openalex.org/W2069538523', 'https://openalex.org/W2070666875', 'https://openalex.org/W2077932510', 'https://openalex.org/W2080536896', 'https://openalex.org/W2087452412', 'https://openalex.org/W2106285527', 'https://openalex.org/W2125095996', 'https://openalex.org/W2131297369', 'https://openalex.org/W2131543202', 'https://openalex.org/W2135263819', 'https://openalex.org/W2137948177', 'https://openalex.org/W2137966418', 'https://openalex.org/W2158725482', 'https://openalex.org/W2160716338', 'https://openalex.org/W2162604832', 'https://openalex.org/W2166937878', 'https://openalex.org/W2262598424', 'https://openalex.org/W2269171694', 'https://openalex.org/W2288523456', 'https://openalex.org/W2325031333', 'https://openalex.org/W2329062204', 'https://openalex.org/W2460070940', 'https://openalex.org/W2465916300', 'https://openalex.org/W2522346143', 'https://openalex.org/W2586280090', 'https://openalex.org/W2592075386', 'https://openalex.org/W2593402701', 'https://openalex.org/W2606666270', 'https://openalex.org/W2749835077', 'https://openalex.org/W2772456908', 'https://openalex.org/W2800075086', 'https://openalex.org/W2801765526', 'https://openalex.org/W2809104149', 'https://openalex.org/W2888493296', 'https://openalex.org/W2900334053', 'https://openalex.org/W2904246460', 'https://openalex.org/W2921367404', 'https://openalex.org/W2931525977', 'https://openalex.org/W2967119566', 'https://openalex.org/W2982258951', 'https://openalex.org/W2982820684', 'https://openalex.org/W3010258250', 'https://openalex.org/W3096500206', 'https://openalex.org/W3105873114', 'https://openalex.org/W3108815417', 'https://openalex.org/W3114777749', 'https://openalex.org/W3116559788', 'https://openalex.org/W3122535285', 'https://openalex.org/W3125463594', 'https://openalex.org/W3154366515', 'https://openalex.org/W3211867433', 'https://openalex.org/W4210654828', 'https://openalex.org/W4255077321', 'https://openalex.org/W4281384252', 'https://openalex.org/W4286447727', 'https://openalex.org/W4297542272', 'https://openalex.org/W4306411802', 'https://openalex.org/W4306974996', 'https://openalex.org/W4367181648', 'https://openalex.org/W4380884840', 'https://openalex.org/W4385342205', 'https://openalex.org/W4386917061', 'https://openalex.org/W4387187656', 'https://openalex.org/W4388521730']"
5,https://openalex.org/W4391479301,Comparative Assessment of Two Global Sensitivity Approaches Considering Model and Parameter Uncertainty,"[['Heng Dai', ['China University of Geosciences']], ['Yujiao Liu', ['China University of Geosciences']], ['Alberto Guadagnini', ['Politecnico di Milano']], ['Songhu Yuan', ['China University of Geosciences']], ['Yang Jing', ['Northwest A&F University']], ['Ming Ye', ['Florida State University']]]","['Sensitivity Analysis', 'Global Sensitivity Indices', 'Uncertainty Quantification', 'Reliability Analysis']","['https://openalex.org/W100464641', 'https://openalex.org/W622790398', 'https://openalex.org/W925742927', 'https://openalex.org/W987151341', 'https://openalex.org/W1488022545', 'https://openalex.org/W1595666967', 'https://openalex.org/W1667160246', 'https://openalex.org/W1861063598', 'https://openalex.org/W1932382878', 'https://openalex.org/W1979399257', 'https://openalex.org/W2008640483', 'https://openalex.org/W2026645785', 'https://openalex.org/W2050170193', 'https://openalex.org/W2052960370', 'https://openalex.org/W2053844038', 'https://openalex.org/W2057832688', 'https://openalex.org/W2059746554', 'https://openalex.org/W2066944697', 'https://openalex.org/W2069456243', 'https://openalex.org/W2073344030', 'https://openalex.org/W2077629914', 'https://openalex.org/W2087550141', 'https://openalex.org/W2088765131', 'https://openalex.org/W2124738823', 'https://openalex.org/W2153109091', 'https://openalex.org/W2155844565', 'https://openalex.org/W2159473410', 'https://openalex.org/W2592266380', 'https://openalex.org/W2609096794', 'https://openalex.org/W2784250293', 'https://openalex.org/W2851166740', 'https://openalex.org/W2916406145', 'https://openalex.org/W2920829711', 'https://openalex.org/W2937503064', 'https://openalex.org/W2962804139', 'https://openalex.org/W3004180945', 'https://openalex.org/W3005838037', 'https://openalex.org/W3037692754', 'https://openalex.org/W3038769190', 'https://openalex.org/W3039843469', 'https://openalex.org/W3093506385', 'https://openalex.org/W3094529403', 'https://openalex.org/W3118382791', 'https://openalex.org/W3119584409', 'https://openalex.org/W3207575427', 'https://openalex.org/W3211739027', 'https://openalex.org/W4206949136', 'https://openalex.org/W4213126820', 'https://openalex.org/W4214887011', 'https://openalex.org/W4214904676', 'https://openalex.org/W4306174501', 'https://openalex.org/W4313458849', 'https://openalex.org/W4385723414']"
6,https://openalex.org/W4391147005,Quantifying the Impact of Human Activities on Hydrological Drought and Drought Propagation in China Using the PCR‐GLOBWB v2.0 Model,"[['Xiaoli Yang', ['Hohai University']], ['Fan Wu', ['Hohai University']], ['Shanshui Yuan', ['Hohai University', 'State Key Laboratory of Hydrology-Water Resources and Hydraulic Engineering', ""Ministry of Water Resources of the People's Republic of China""]], ['Liliang Ren', ['Hohai University']], ['Justin Sheffield', ['University of Southampton']], ['Xiuqin Fang', ['Hohai University']], ['Shanhu Jiang', ['Hohai University']], ['Yi Liu', ['Hohai University']]]",['Drought'],"['https://openalex.org/W298996549', 'https://openalex.org/W1523918814', 'https://openalex.org/W1553982499', 'https://openalex.org/W1724334760', 'https://openalex.org/W1762715368', 'https://openalex.org/W1973278051', 'https://openalex.org/W1990268136', 'https://openalex.org/W1990471334', 'https://openalex.org/W1993784089', 'https://openalex.org/W2002630224', 'https://openalex.org/W2004484179', 'https://openalex.org/W2014367122', 'https://openalex.org/W2033804135', 'https://openalex.org/W2033904036', 'https://openalex.org/W2039841361', 'https://openalex.org/W2049655650', 'https://openalex.org/W2052605703', 'https://openalex.org/W2075653514', 'https://openalex.org/W2078355631', 'https://openalex.org/W2085622134', 'https://openalex.org/W2086315227', 'https://openalex.org/W2087306084', 'https://openalex.org/W2092909784', 'https://openalex.org/W2110125735', 'https://openalex.org/W2116633080', 'https://openalex.org/W2126692169', 'https://openalex.org/W2138763184', 'https://openalex.org/W2142012541', 'https://openalex.org/W2142313203', 'https://openalex.org/W2153971255', 'https://openalex.org/W2154112865', 'https://openalex.org/W2164774480', 'https://openalex.org/W2190221061', 'https://openalex.org/W2268461985', 'https://openalex.org/W2344700162', 'https://openalex.org/W2372459691', 'https://openalex.org/W2556551185', 'https://openalex.org/W2579571273', 'https://openalex.org/W2581646934', 'https://openalex.org/W2588164397', 'https://openalex.org/W2592010254', 'https://openalex.org/W2600991108', 'https://openalex.org/W2602239373', 'https://openalex.org/W2604377430', 'https://openalex.org/W2653910225', 'https://openalex.org/W2755047818', 'https://openalex.org/W2766816780', 'https://openalex.org/W2772564114', 'https://openalex.org/W2794854082', 'https://openalex.org/W2800422393', 'https://openalex.org/W2803971390', 'https://openalex.org/W2809051154', 'https://openalex.org/W2897277179', 'https://openalex.org/W2903842328', 'https://openalex.org/W2910383284', 'https://openalex.org/W2911469872', 'https://openalex.org/W2921324418', 'https://openalex.org/W2927427967', 'https://openalex.org/W2944655549', 'https://openalex.org/W2950647993', 'https://openalex.org/W2966601771', 'https://openalex.org/W2971728140', 'https://openalex.org/W2973118182', 'https://openalex.org/W2977412994', 'https://openalex.org/W2978245507', 'https://openalex.org/W2978523281', 'https://openalex.org/W2989619078', 'https://openalex.org/W2996960680', 'https://openalex.org/W3000001170', 'https://openalex.org/W3005754778', 'https://openalex.org/W3018429123', 'https://openalex.org/W3025802897', 'https://openalex.org/W3034677447', 'https://openalex.org/W3047227479', 'https://openalex.org/W3047656355', 'https://openalex.org/W3092923814', 'https://openalex.org/W3117937926', 'https://openalex.org/W3128344757', 'https://openalex.org/W3128776450', 'https://openalex.org/W3136843837', 'https://openalex.org/W3199092695', 'https://openalex.org/W3209459204', 'https://openalex.org/W4205706011', 'https://openalex.org/W4246274818', 'https://openalex.org/W4292685764', 'https://openalex.org/W4366754887', 'https://openalex.org/W4385741158', 'https://openalex.org/W4388753681']"
7,https://openalex.org/W4390606931,Hyporheic Flows in Stratified Sediments: Implications on Residence Time Distributions,"[['Alessandra Marzadri', ['University of Trento']], ['Valentina Ciriello', ['University of Bologna']], ['Felipe P. J. de Barros', ['University of Southern California']]]",['Hydrological Impacts'],"['https://openalex.org/W231449510', 'https://openalex.org/W592315147', 'https://openalex.org/W1483558859', 'https://openalex.org/W1487710046', 'https://openalex.org/W1518993948', 'https://openalex.org/W1531958500', 'https://openalex.org/W1538729748', 'https://openalex.org/W1538934584', 'https://openalex.org/W1566161727', 'https://openalex.org/W1585375060', 'https://openalex.org/W1585612743', 'https://openalex.org/W1761939706', 'https://openalex.org/W1763338742', 'https://openalex.org/W1968131605', 'https://openalex.org/W1986849048', 'https://openalex.org/W1989696804', 'https://openalex.org/W2000714673', 'https://openalex.org/W2018159038', 'https://openalex.org/W2018592300', 'https://openalex.org/W2019133853', 'https://openalex.org/W2026593986', 'https://openalex.org/W2046373151', 'https://openalex.org/W2047788254', 'https://openalex.org/W2049774453', 'https://openalex.org/W2055576869', 'https://openalex.org/W2058978145', 'https://openalex.org/W2059227047', 'https://openalex.org/W2071686349', 'https://openalex.org/W2084144729', 'https://openalex.org/W2084458595', 'https://openalex.org/W2085509892', 'https://openalex.org/W2095826095', 'https://openalex.org/W2096194863', 'https://openalex.org/W2099081432', 'https://openalex.org/W2107403144', 'https://openalex.org/W2117740932', 'https://openalex.org/W2130106370', 'https://openalex.org/W2134562132', 'https://openalex.org/W2134927770', 'https://openalex.org/W2146736216', 'https://openalex.org/W2168615335', 'https://openalex.org/W2200153585', 'https://openalex.org/W2265852539', 'https://openalex.org/W2329062204', 'https://openalex.org/W2481875988', 'https://openalex.org/W2518725291', 'https://openalex.org/W2525417775', 'https://openalex.org/W2758181442', 'https://openalex.org/W2892678036', 'https://openalex.org/W2892965205', 'https://openalex.org/W2915044208', 'https://openalex.org/W2972944294', 'https://openalex.org/W2989773273', 'https://openalex.org/W2999930772', 'https://openalex.org/W3033137645', 'https://openalex.org/W3034084654', 'https://openalex.org/W3051040170', 'https://openalex.org/W3088638453', 'https://openalex.org/W3089192123', 'https://openalex.org/W3152911753', 'https://openalex.org/W3214907607', 'https://openalex.org/W4211245157']"
8,https://openalex.org/W4390827894,SA‐RelayGANs: A Novel Framework for the Characterization of Complex Hydrological Structures Based on GANs and Self‐Attention Mechanism,"[['Zhesi Cui', ['China University of Geosciences']], ['Qiyu Chen', ['China University of Geosciences']], ['Gang Liu', ['China University of Geosciences']], ['Xun Lei', ['China University of Geosciences']]]","['Hydrological Modeling', 'Rainfall-Runoff Modeling', 'Global Hydrology', 'Groundwater Level Forecasting', 'Hydrology']","['https://openalex.org/W1499512010', 'https://openalex.org/W1821143250', 'https://openalex.org/W1997142784', 'https://openalex.org/W2035235525', 'https://openalex.org/W2063742969', 'https://openalex.org/W2119794075', 'https://openalex.org/W2168594645', 'https://openalex.org/W2612690371', 'https://openalex.org/W2808503248', 'https://openalex.org/W2896999814', 'https://openalex.org/W2901247130', 'https://openalex.org/W2938624361', 'https://openalex.org/W2948893225', 'https://openalex.org/W2949265864', 'https://openalex.org/W2963162215', 'https://openalex.org/W2970866888', 'https://openalex.org/W2987357275', 'https://openalex.org/W2990251202', 'https://openalex.org/W2997453503', 'https://openalex.org/W3022853491', 'https://openalex.org/W3025658083', 'https://openalex.org/W3033857448', 'https://openalex.org/W3080352642', 'https://openalex.org/W3084487255', 'https://openalex.org/W3096831136', 'https://openalex.org/W3109916085', 'https://openalex.org/W3119218633', 'https://openalex.org/W3119555633', 'https://openalex.org/W3123551284', 'https://openalex.org/W3138842059', 'https://openalex.org/W3139007160', 'https://openalex.org/W3142748488', 'https://openalex.org/W3146366485', 'https://openalex.org/W3153319639', 'https://openalex.org/W3156919834', 'https://openalex.org/W3194147839', 'https://openalex.org/W3196563049', 'https://openalex.org/W3204937802', 'https://openalex.org/W3208255525', 'https://openalex.org/W3214320971', 'https://openalex.org/W4200526088', 'https://openalex.org/W4213097056', 'https://openalex.org/W4220825642', 'https://openalex.org/W4224033008', 'https://openalex.org/W4226126921', 'https://openalex.org/W4229460528', 'https://openalex.org/W4229562638', 'https://openalex.org/W4252656192', 'https://openalex.org/W4280497428', 'https://openalex.org/W4281568394', 'https://openalex.org/W4284879368', 'https://openalex.org/W4284963933', 'https://openalex.org/W4285093386', 'https://openalex.org/W4286895614', 'https://openalex.org/W4297832211', 'https://openalex.org/W4302275239', 'https://openalex.org/W4306687522', 'https://openalex.org/W4310069013', 'https://openalex.org/W4311419323', 'https://openalex.org/W4313399555', 'https://openalex.org/W4362723570', 'https://openalex.org/W4364375188', 'https://openalex.org/W4382866390']"
